taxonKey;scientificName;acceptedTaxonKey;acceptedScientificName;numberOfOccurrences;taxonRank;taxonomicStatus;kingdom;kingdomKey;phylum;phylumKey;class;classKey;order;orderKey;family;familyKey;genus;genusKey;species;speciesKey;iucnRedListCategory
2494154;Loxia pytyopsittacus von Borkhausen, 1793;2494154;Loxia pytyopsittacus von Borkhausen, 1793;4823;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Loxia;2494150;Loxia pytyopsittacus;2494154;LC
2496119;Geotrygon versicolor (Lafresnaye, 1846);2496119;Geotrygon versicolor (Lafresnaye, 1846);1384;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Geotrygon;2496103;Geotrygon versicolor;2496119;NT
2498136;Anas diazi Ridgway, 1886;2498136;Anas diazi Ridgway, 1886;94085;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Anseriformes;1108;Anatidae;2986;Anas;2498056;Anas diazi;2498136;NE
5228579;Chaetocercus jourdanii (Bourcier, 1839);5228579;Chaetocercus jourdanii (Bourcier, 1839);1150;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Chaetocercus;2476913;Chaetocercus jourdanii;5228579;LC
5231175;Batis occulta Lawson, 1984;9139327;Batis poensis occulta Lawson, 1984;351;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Platysteiridae;9335;Batis;2492286;Batis poensis;5231176;LC
5788512;Spizaetus isidori (Des Murs, 1845);5788512;Spizaetus isidori (Des Murs, 1845);3035;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Spizaetus;2480669;Spizaetus isidori;5788512;EN
6095444;Apus leuconyx (Blyth, 1845);6095444;Apus leuconyx (Blyth, 1845);1836;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Apodidae;2993;Apus;2235048;Apus leuconyx;6095444;NE
7609892;Crithagra concolor (Barboza du Bocage, 1888);7609892;Crithagra concolor (Barboza du Bocage, 1888);48;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Crithagra;4846581;Crithagra concolor;7609892;CR
11086892;Brunhilda charmosyna (Reichenow, 1881);2493663;Estrilda charmosyna (Reichenow, 1881);815;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Estrildidae;5709;Estrilda;2493650;Estrilda charmosyna;2493663;NE
2476733;Lampornis viridipallens (Bourcier & Mulsant, 1846);2476733;Lampornis viridipallens (Bourcier & Mulsant, 1846);13459;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Lampornis;2476731;Lampornis viridipallens;2476733;LC
2478746;Gymnobucco peli Hartlaub, 1857;2478746;Gymnobucco peli Hartlaub, 1857;896;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Lybiidae;4849497;Gymnobucco;2478745;Gymnobucco peli;2478746;LC
2481415;Thalassarche bulleri (Rothschild, 1893);2481415;Thalassarche bulleri (Rothschild, 1893);12088;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Procellariiformes;7192755;Diomedeidae;5238;Thalassarche;2481398;Thalassarche bulleri;2481415;NT
2481885;Phalacrocorax featherstoni Buller, 1873;2481885;Phalacrocorax featherstoni Buller, 1873;1266;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Suliformes;7192775;Phalacrocoracidae;5268;Phalacrocorax;2481854;Phalacrocorax featherstoni;2481885;EN
2482467;Rhagologus leucostigma (Salvadori, 1876);2482467;Rhagologus leucostigma (Salvadori, 1876);945;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pachycephalidae;3241790;Rhagologus;2482466;Rhagologus leucostigma;2482467;LC
2484061;Phyllomyias griseocapilla P.L.Sclater, 1862;2484061;Phyllomyias griseocapilla P.L.Sclater, 1862;6918;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Phyllomyias;2484032;Phyllomyias griseocapilla;2484061;NT
2488133;Tangara schrankii (Spix, 1825);2488133;Tangara schrankii (Spix, 1825);18017;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Tangara;2488096;Tangara schrankii;2488133;LC
2491741;Volatinia jacarina (Linnaeus, 1766);2491741;Volatinia jacarina (Linnaeus, 1766);347426;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Volatinia;2491740;Volatinia jacarina;2491741;LC
2494570;Rhodopechys sanguineus (Gould, 1838);2494570;Rhodopechys sanguineus (Gould, 1838);2067;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Rhodopechys;2494569;Rhodopechys sanguineus;2494570;LC
2495912;Cryptophaps poecilorrhoa (Brüggemann, 1876);2495912;Cryptophaps poecilorrhoa (Brüggemann, 1876);109;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Cryptophaps;2495911;Cryptophaps poecilorrhoa;2495912;LC
2497091;Eurostopodus argus Hartert, 1892;2497091;Eurostopodus argus Hartert, 1892;3574;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Caprimulgiformes;8510645;Caprimulgidae;5225;Eurostopodus;2497089;Eurostopodus argus;2497091;LC
4408502;Porphyrio alleni Thomson, 1842;4408502;Porphyrio alleni Thomson, 1842;2399;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Rallidae;9342;Porphyrio;3242186;Porphyrio alleni;4408502;LC
5229178;Circus buffoni (Gmelin, 1788);5229178;Circus buffoni (Gmelin, 1788);29421;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Circus;2480481;Circus buffoni;5229178;LC
5229739;Contopus nigrescens (P.L.Sclater & Salvin, 1880);5229739;Contopus nigrescens (P.L.Sclater & Salvin, 1880);556;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Contopus;2483729;Contopus nigrescens;5229739;LC
5230497;Hylophilus poicilotis Temminck, 1822;5230497;Hylophilus poicilotis Temminck, 1822;15587;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Vireonidae;9358;Hylophilus;9576765;Hylophilus poicilotis;5230497;LC
5230684;Diglossa major Cabanis, 1849;5230684;Diglossa major Cabanis, 1849;226;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Diglossa;2488798;Diglossa major;5230684;LC
5231757;Rhipidura rennelliana Mayr, 1931;5231757;Rhipidura rennelliana Mayr, 1931;113;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Rhipiduridae;5712;Rhipidura;2495006;Rhipidura rennelliana;5231757;LC
5231979;Centropus bengalensis (Gmelin, 1788);5231979;Centropus bengalensis (Gmelin, 1788);56881;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Cuculiformes;1492;Cuculidae;9309;Centropus;2496524;Centropus bengalensis;5231979;LC
5845367;Chenorhamphus grayi (Wallace, 1862);2487523;Malurus grayi (Wallace, 1862);5;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Maluridae;5251;Malurus;2487494;Malurus grayi;2487523;LC
6101035;Conopophaga cearae Cory, 1916;6101035;Conopophaga cearae Cory, 1916;984;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Conopophagidae;9306;Conopophaga;2488931;Conopophaga cearae;6101035;NT
6101042;Symposiachrus leucurus (G.R.Gray, 1858);6101042;Symposiachrus leucurus (G.R.Gray, 1858);86;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Monarchidae;5256;Symposiachrus;5429232;Symposiachrus leucurus;6101042;NT
7341849;Cyanistes teneriffae (Lesson, 1831);7341849;Cyanistes teneriffae (Lesson, 1831);16744;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Cyanistes;2487875;Cyanistes teneriffae;7341849;LC
7342103;Macronyx fuelleborni Reichenow, 1900;7342103;Macronyx fuelleborni Reichenow, 1900;455;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Macronyx;2490318;Macronyx fuelleborni;7342103;LC
7994100;Eurostopodus nigripennis E.P.Ramsay, 1882;7994100;Eurostopodus nigripennis E.P.Ramsay, 1882;28;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Caprimulgiformes;8510645;Caprimulgidae;5225;Eurostopodus;2497089;Eurostopodus nigripennis;7994100;VU
8064260;Ninox spilonotus Bourns & Worcester, 1894;8064260;Ninox spilonotus Bourns & Worcester, 1894;48;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Strigiformes;1450;Strigidae;9348;Ninox;2497780;Ninox spilonotus;8064260;EN
8114887;Todiramphus tristrami (E.L.Layard, 1880);8114887;Todiramphus tristrami (E.L.Layard, 1880);623;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Coraciiformes;1447;Alcedinidae;2984;Todiramphus;2475686;Todiramphus tristrami;8114887;NE
8220278;Psilopogon annamensis (Robinson & Kloss, 1919);8220278;Psilopogon annamensis (Robinson & Kloss, 1919);1890;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Megalaimidae;3242200;Psilopogon;2478743;Psilopogon annamensis;8220278;LC
9512424;Turdus poliocephalus Latham, 1802;9512424;Turdus poliocephalus Latham, 1802;4142;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Turdidae;5290;Turdus;2490714;Turdus poliocephalus;9512424;LC
10968123;Myiophobus rufescens (Salvadori, 1864);6174555;Myiophobus fasciatus rufescens (Salvadori, 1864);1239;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiophobus;5229779;Myiophobus fasciatus;5229801;LC
2476628;Phaethornis augusti (Bourcier, 1847);2476628;Phaethornis augusti (Bourcier, 1847);6005;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Phaethornis;2476571;Phaethornis augusti;2476628;LC
2476695;Heliangelus micraster Gould, 1872;2476695;Heliangelus micraster Gould, 1872;2014;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Heliangelus;2476694;Heliangelus micraster;2476695;LC
2479354;Geoffroyus heteroclitus (Hombron & Jacquinot, 1841);2479354;Geoffroyus heteroclitus (Hombron & Jacquinot, 1841);511;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Geoffroyus;2479333;Geoffroyus heteroclitus;2479354;LC
2480194;Pterocles senegallus (Linnaeus, 1771);2480194;Pterocles senegallus (Linnaeus, 1771);4387;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Pteroclidiformes;7192749;Pteroclididae;5274;Pterocles;2480192;Pterocles senegallus;2480194;LC
2481722;Tringa brevipes (Vieillot, 1816);2481722;Tringa brevipes (Vieillot, 1816);55900;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Tringa;2481709;Tringa brevipes;2481722;NT
2482913;Myiozetetes similis (Spix, 1825);2482913;Myiozetetes similis (Spix, 1825);771434;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiozetetes;2482912;Myiozetetes similis;2482913;LC
2483049;Knipolegus nigerrimus (Vieillot, 1818);2483049;Knipolegus nigerrimus (Vieillot, 1818);5217;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Knipolegus;2483026;Knipolegus nigerrimus;2483049;LC
2483052;Knipolegus cyanirostris (Vieillot, 1818);2483052;Knipolegus cyanirostris (Vieillot, 1818);7118;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Knipolegus;2483026;Knipolegus cyanirostris;2483052;LC
2484445;Agelaius tricolor (Audubon, 1837);2484445;Agelaius tricolor (Audubon, 1837);66143;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Agelaius;2484444;Agelaius tricolor;2484445;EN
2484814;Malaconotus blanchoti Stephens, 1826;2484814;Malaconotus blanchoti Stephens, 1826;14523;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Malaconotidae;5250;Malaconotus;2484808;Malaconotus blanchoti;2484814;LC
2485341;Glyphorynchus spirurus (Vieillot, 1819);2485341;Glyphorynchus spirurus (Vieillot, 1819);92815;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Glyphorynchus;2485340;Glyphorynchus spirurus;2485341;LC
2490200;Myrmotherula multostriata P.L.Sclater, 1858;2490200;Myrmotherula multostriata P.L.Sclater, 1858;6980;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Myrmotherula;2490167;Myrmotherula multostriata;2490200;LC
2490242;Anthus gutturalis De Vis, 1894;2490242;Anthus gutturalis De Vis, 1894;417;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Anthus;2490241;Anthus gutturalis;2490242;LC
2490274;Anthus campestris (Linnaeus, 1758);2490274;Anthus campestris (Linnaeus, 1758);73868;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Anthus;2490241;Anthus campestris;2490274;LC
2491008;Scytalopus urubambae Zimmer, 1939;2491008;Scytalopus urubambae Zimmer, 1939;439;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Rhinocryptidae;5281;Scytalopus;2490976;Scytalopus urubambae;2491008;LC
2491466;Atlapetes melanocephalus (Salvin & Godman, 1880);2491466;Atlapetes melanocephalus (Salvin & Godman, 1880);9396;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Atlapetes;2491388;Atlapetes melanocephalus;2491466;LC
2491608;Emberiza tristrami Swinhoe, 1870;2491608;Emberiza tristrami Swinhoe, 1870;7827;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Emberizidae;9608;Emberiza;2491468;Emberiza tristrami;2491608;LC
2491997;Incaspiza ortizi J.T.Zimmer, 1952;2491997;Incaspiza ortizi J.T.Zimmer, 1952;489;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Incaspiza;2491994;Incaspiza ortizi;2491997;LC
2497140;Batrachostomus affinis Blyth, 1847;2497140;Batrachostomus affinis Blyth, 1847;1481;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Caprimulgiformes;8510645;Podargidae;9337;Batrachostomus;2497124;Batrachostomus affinis;2497140;LC
2498181;Netta peposaca (Vieillot, 1816);2498181;Netta peposaca (Vieillot, 1816);24229;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Anseriformes;1108;Anatidae;2986;Netta;2498176;Netta peposaca;2498181;LC
5231013;Nesospiza wilkinsi Lowe, 1923;5231013;Nesospiza wilkinsi Lowe, 1923;12;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Nesospiza;5231012;Nesospiza wilkinsi;5231013;CR
5232328;Otus sunia (Hodgson, 1836);5232328;Otus sunia (Hodgson, 1836);9786;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Strigiformes;1450;Strigidae;9348;Otus;2497654;Otus sunia;5232328;LC
5788641;Hypocnemis flavescens P.L.Sclater, 1865;5788641;Hypocnemis flavescens P.L.Sclater, 1865;1826;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Hypocnemis;2490071;Hypocnemis flavescens;5788641;LC
5788965;Dasycrotapha speciosa Tweeddale, 1878;5788965;Dasycrotapha speciosa Tweeddale, 1878;188;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Dasycrotapha;7341668;Dasycrotapha speciosa;5788965;EN
5959174;Pachycephala melanura Gould, 1843;5959174;Pachycephala melanura Gould, 1843;2631;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pachycephalidae;3241790;Pachycephala;5959160;Pachycephala melanura;5959174;LC
6100909;Cisticola haematocephalus Cabanis, 1868;6100909;Cisticola haematocephalus Cabanis, 1868;822;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Cisticola;2492786;Cisticola haematocephalus;6100909;LC
7340283;Carterornis pileatus (Salvadori, 1878);7340283;Carterornis pileatus (Salvadori, 1878);329;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Monarchidae;5256;Carterornis;7340271;Carterornis pileatus;7340283;LC
7340910;Ammomanopsis grayi (Wahlberg, 1855);7340910;Ammomanopsis grayi (Wahlberg, 1855);548;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Alaudidae;7211;Ammomanopsis;7340909;Ammomanopsis grayi;7340910;LC
7340924;Sphecotheres vieilloti Vigors & Horsfield, 1827;7340924;Sphecotheres vieilloti Vigors & Horsfield, 1827;207395;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Oriolidae;5708;Sphecotheres;2488975;Sphecotheres vieilloti;7340924;LC
7531611;Leiothlypis ruficapilla (A.Wilson, 1811);7531611;Leiothlypis ruficapilla (A.Wilson, 1811);1340927;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Parulidae;5263;Leiothlypis;7467942;Leiothlypis ruficapilla;7531611;LC
7537888;Calidris falcinellus (Pontoppidan, 1763);7537888;Calidris falcinellus (Pontoppidan, 1763);29800;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Calidris;2481739;Calidris falcinellus;7537888;LC
7832100;Myiothlypis basilica (Todd, 1913);2489795;Basileuterus basilicus (Todd, 1913);2006;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Parulidae;5263;Basileuterus;2489731;Basileuterus basilicus;2489795;NT
7842368;Cnemathraupis aureodorsalis (Blake & Hocking, 1974);7842368;Cnemathraupis aureodorsalis (Blake & Hocking, 1974);243;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Cnemathraupis;4848697;Cnemathraupis aureodorsalis;7842368;EN
9380277;Stachyris roberti (Godwin-Austen & Walden, 1875);5789004;Sphenocichla roberti Godwin-Austen & Walden, 1875;603;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Timaliidae;3241609;Sphenocichla;2493565;Sphenocichla roberti;5789004;NT
9568685;Empidonax difficilis S.F.Baird, 1858;9568685;Empidonax difficilis S.F.Baird, 1858;598363;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Empidonax;2482766;Empidonax difficilis;9568685;LC
9752617;Ardea alba Linnaeus, 1758;9752617;Ardea alba Linnaeus, 1758;7394672;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Pelecaniformes;7190953;Ardeidae;3685;Ardea;2480922;Ardea alba;9752617;LC
10703548;Microptilotis cinereifrons (Rand, 1936);10703548;Microptilotis cinereifrons (Rand, 1936);355;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Microptilotis;4851866;Microptilotis cinereifrons;10703548;LC
10958055;Brachypodius priocephalus (Jerdon, 1839);2486148;Pycnonotus priocephalus (Jerdon, 1839);11141;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pycnonotidae;5277;Pycnonotus;2486114;Pycnonotus priocephalus;2486148;NT
11077421;Erythrogenys gravivox (A.David, 1873);7342181;Pomatorhinus gravivox David, 1873;1554;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Timaliidae;3241609;Pomatorhinus;2493330;Pomatorhinus gravivox;7342181;LC
2476330;Androdon aequatorialis Gould, 1863;2476330;Androdon aequatorialis Gould, 1863;2544;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Androdon;2476329;Androdon aequatorialis;2476330;LC
2477464;Rhynchotus rufescens (Temminck, 1815);2477464;Rhynchotus rufescens (Temminck, 1815);24183;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Tinamiformes;726;Tinamidae;9353;Rhynchotus;2477461;Rhynchotus rufescens;2477464;LC
2479407;Myiopsitta monachus (Boddaert, 1783);2479407;Myiopsitta monachus (Boddaert, 1783);493149;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Myiopsitta;2479406;Myiopsitta monachus;2479407;LC
2481076;Microhierax fringillarius (Drapiez, 1824);2481076;Microhierax fringillarius (Drapiez, 1824);6583;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Falconiformes;7191407;Falconidae;5240;Microhierax;2481074;Microhierax fringillarius;2481076;LC
2481510;Pseudobulweria becki (Murphy, 1928);2481510;Pseudobulweria becki (Murphy, 1928);30;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Procellariiformes;7192755;Procellariidae;9339;Pseudobulweria;2481502;Pseudobulweria becki;2481510;CR
2481719;Tringa stagnatilis (Bechstein, 1803);2481719;Tringa stagnatilis (Bechstein, 1803);170258;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Scolopacidae;5282;Tringa;2481709;Tringa stagnatilis;2481719;LC
2482688;Anairetes parulus (Kittlitz, 1830);2482688;Anairetes parulus (Kittlitz, 1830);85296;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Anairetes;2482676;Anairetes parulus;2482688;LC
2482984;Hemitriccus iohannis (E.Snethlage, 1907);2482984;Hemitriccus iohannis (E.Snethlage, 1907);1980;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Hemitriccus;2482972;Hemitriccus iohannis;2482984;LC
2484487;Oreopsar bolivianus W.L.Sclater, 1939;2484486;Agelaioides oreopsar P.E.Lowther, 2001;1202;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Agelaioides;2484480;Agelaioides oreopsar;2484486;LC
2485943;Campylorhamphus falcularius (Vieillot, 1822);2485943;Campylorhamphus falcularius (Vieillot, 1822);3756;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Campylorhamphus;2485916;Campylorhamphus falcularius;2485943;LC
2486629;Clytorhynchus nigrogularis (E.L.Layard, 1875);2486629;Clytorhynchus nigrogularis (E.L.Layard, 1875);211;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Monarchidae;5256;Clytorhynchus;2486628;Clytorhynchus nigrogularis;2486629;NT
2487364;Manorina melanophrys (Latham, 1801);2487364;Manorina melanophrys (Latham, 1801);58453;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Manorina;2487363;Manorina melanophrys;2487364;LC
2487434;Vireo latimeri S.F.Baird, 1866;2487434;Vireo latimeri S.F.Baird, 1866;10146;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Vireonidae;9358;Vireo;2487406;Vireo latimeri;2487434;LC
2489181;Tachycineta bicolor (Vieillot, 1808);2489181;Tachycineta bicolor (Vieillot, 1808);6322218;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Hirundinidae;5248;Tachycineta;2489178;Tachycineta bicolor;2489181;LC
2490288;Anthus pallidiventris Sharpe, 1885;2490288;Anthus pallidiventris Sharpe, 1885;822;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Anthus;2490241;Anthus pallidiventris;2490288;LC
2492606;Ficedula hypoleuca (Pallas, 1764);2492606;Ficedula hypoleuca (Pallas, 1764);162626;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Ficedula;2492596;Ficedula hypoleuca;2492606;LC
